10:23:46.038,-9.6000,-4.4172,8.7817
10:23:46.088,-10.3896,-3.5509,10.6816
10:23:46.139,-6.7095,0.1914,11.9689
10:23:46.189,-2.6417,2.2014,9.7531
10:23:46.240,3.7041,4.4889,9.5186
10:23:46.291,11.5334,4.6181,5.8576
10:23:46.341,12.5097,4.0056,7.1737
10:23:46.392,10.4518,3.6945,7.3603
10:23:46.442,7.4991,3.6562,8.2217
10:23:46.493,0.8183,3.5270,10.0307
10:23:46.544,-9.0975,2.0530,10.7103
10:23:46.594,-11.6291,-5.9773,12.5862
10:23:46.645,-8.0399,-2.3354,7.2024
10:23:46.696,-10.8299,-5.4604,11.5430
10:23:46.746,-8.8295,-4.3262,9.1549
10:23:46.797,-13.8927,-5.3456,9.7914
10:23:46.847,-9.8010,-0.7705,12.9452
10:23:46.898,-2.0530,3.7615,7.9298
10:23:46.949,9.2937,5.3982,7.6810
10:23:46.999,13.2610,3.8381,6.8626
10:23:47.050,9.9350,1.6893,5.6853
10:23:47.101,8.4945,2.1105,6.4367
10:23:47.151,6.9057,3.4839,5.8672
10:23:47.202,-2.2062,2.5603,7.3603
10:23:47.252,-12.8207,-1.3208,13.2467
10:23:47.302,-16.2568,-6.4319,20.1763
10:23:47.352,-14.2995,-2.1344,32.8343
10:23:47.403,-1.5793,5.3360,14.1320
10:23:47.453,4.0774,6.1208,-1.5553
10:23:47.504,1.9860,3.5892,-11.5573
10:23:47.554,5.1350,4.3597,-19.2527
10:23:47.605,-0.0431,6.2979,-17.6399
10:23:47.656,-11.5621,15.6826,14.1703
10:23:47.706,-16.4674,5.8528,39.1992
10:23:47.757,-0.7944,-3.0963,9.7819
10:23:47.807,0.0622,-4.1396,4.1396
10:23:47.858,1.9047,-4.3262,1.4836
10:23:47.909,-1.6128,-5.8193,7.9681
10:23:47.959,-7.9872,-1.7180,36.5432
10:23:48.010,-4.7809,5.3743,8.3797
10:23:48.061,1.9334,8.2074,-14.9073
10:23:48.111,1.8520,9.1214,-24.3159
10:23:48.162,-2.1918,13.1940,-20.0279
10:23:48.212,-25.7181,12.3518,10.2891
10:23:48.263,-17.8696,8.3031,39.1992
10:23:48.314,-3.9769,-3.1585,3.0915
10:23:48.364,0.2536,-2.6800,4.7617
10:23:48.415,-0.7657,-3.6179,7.1163
10:23:48.466,-1.0576,-3.5509,9.8058
10:23:48.516,-6.0586,0.1340,27.7089
10:23:48.567,-6.0156,3.7615,25.1534
10:23:48.617,-4.0199,8.4227,0.3589
10:23:48.668,1.9143,6.5850,-16.9077
10:23:48.719,2.6560,10.9017,-30.0251
10:23:48.769,-8.1212,17.7021,-20.3055
10:23:48.820,-32.0160,23.5119,18.8459
10:23:48.870,-24.9332,13.4046,39.1992
10:23:48.921,-4.8000,-5.5753,-13.1605
10:23:48.972,1.6798,-3.8812,0.8901
10:23:49.022,-0.1244,-3.4648,10.1695
10:23:49.073,2.6656,-3.1059,5.2307
10:23:49.124,2.4263,-1.8138,7.1354
10:23:49.174,1.1103,-0.3494,13.5721
10:23:49.225,-8.0495,5.5944,31.7432
10:23:49.275,-5.4987,8.4275,26.4215
10:23:49.326,-2.6895,12.4810,-2.3019
10:23:49.377,-2.1392,3.5557,-18.5827
10:23:49.427,-3.4361,5.6614,-32.3653
10:23:49.478,-10.1456,19.2192,-10.1743
10:23:49.528,-15.8022,17.1805,39.1992
10:23:49.579,-11.2223,2.0148,29.7189
10:23:49.630,-2.6991,-4.4650,0.6126
10:23:49.680,-1.6463,-4.9579,4.5751
10:23:49.731,-0.7131,-2.5986,7.4991
10:23:49.781,-1.1438,-3.4505,9.5234
10:23:49.832,-3.6562,2.4837,31.2407
10:23:49.883,-4.9675,3.9817,22.1480
10:23:49.933,-4.3310,8.6237,-5.3408
10:23:49.984,0.2728,8.1308,-24.0909
10:23:50.035,-7.4800,7.1976,-30.6138
10:23:50.085,-19.8317,16.7880,-4.4124
10:23:50.136,-32.7817,9.7436,39.1992
10:23:50.186,-17.6638,4.0343,28.3167
10:23:50.237,-2.1488,-1.5505,-5.1446
10:23:50.288,0.2776,-5.3791,-2.4168
10:23:50.338,-1.4692,-5.4078,2.2158
10:23:50.389,-1.7324,-6.4845,0.7609
10:23:50.439,-4.9866,-2.8905,7.1641
10:23:50.490,-14.7063,17.3097,39.1992
10:23:50.541,-16.0080,4.8957,1.2873
10:23:50.591,-2.0291,9.1071,-14.0602
10:23:50.642,2.7565,5.1972,-28.0774
10:23:50.693,-6.8626,8.9827,-21.8560
10:23:50.743,-14.7781,12.2560,10.9735
10:23:50.794,-20.4730,5.9486,39.1992
10:23:50.844,-8.8582,-0.1819,11.5621
10:23:50.895,-0.2393,-4.6660,-3.0532
10:23:50.946,-1.5601,-4.2066,4.9675
10:23:50.996,-1.1677,-4.2066,6.7334
10:23:51.047,-2.0674,-4.3789,9.3081
10:23:51.097,-0.8088,-2.7613,17.2666
10:23:51.148,-2.3402,-6.8004,9.7436
10:23:51.199,0.1962,-4.1970,3.5414
10:23:51.249,0.9284,-6.2883,8.0782
10:23:51.300,1.0337,-6.5850,6.8243
10:23:51.351,2.0530,-6.4606,4.6086
10:23:51.401,0.3924,-5.5848,7.2790
10:23:51.452,1.3113,-3.9817,6.0778
10:23:51.502,-0.0957,-3.6467,11.5190
10:23:51.553,-1.0528,-4.1061,9.3512
10:23:51.604,-2.0722,-2.1344,10.5571
10:23:51.654,-1.5888,-5.9007,5.8241
10:23:51.705,-1.2299,-3.8237,8.8104
10:23:51.755,-1.2730,-3.3117,8.9109
10:23:51.806,-0.5216,-0.8231,10.0881
10:23:51.857,-2.4598,-3.5557,8.9874
10:23:51.907,-2.0291,-3.5031,8.8869
10:23:51.958,-2.9336,-3.7424,9.2602
10:23:52.009,-1.7324,-3.0580,9.5713
10:23:52.059,-3.2734,-2.1153,10.9831
10:23:52.110,-3.7615,-4.5176,11.7583
10:23:52.160,-6.3697,-6.7860,16.9412
10:23:52.211,-5.0680,-6.6138,20.6213
10:23:52.262,0.8040,1.5266,13.2993
10:23:52.312,-2.7278,8.7194,-2.9001
10:23:52.363,-1.0576,3.3308,-18.6353
10:23:52.413,-3.5031,9.4134,-28.8670
10:23:52.464,-2.7996,20.1811,-24.1819
10:23:52.515,-29.6136,9.2172,39.1992
10:23:52.565,-31.5661,-3.8859,39.1992
10:23:52.616,-4.4554,3.8572,10.9113
10:23:52.667,-0.2345,16.7833,-10.9783
10:23:52.717,4.8861,18.1998,-39.2040
10:23:52.768,-0.7513,13.1079,13.9884
10:23:52.818,-26.7948,9.5091,39.1992
10:23:52.869,-9.2076,3.2016,14.4144
10:23:52.920,5.7763,6.8626,-3.1394
10:23:52.971,0.6317,5.6279,-34.3466
10:23:53.021,7.1593,9.5665,-12.8303
10:23:53.072,-13.9214,-2.8762,31.5087
10:23:53.122,-27.6850,0.2967,39.1992
10:23:53.173,0.8997,3.4505,12.3565
10:23:53.224,1.8855,7.7719,-9.0449
10:23:53.274,5.7236,8.0255,-39.2040
10:23:53.325,1.7372,11.5382,-1.1342
10:23:53.375,-22.4255,-0.7226,39.1992
10:23:53.426,-21.5689,-1.1390,39.1992
10:23:53.477,1.8855,1.5553,4.6851
10:23:53.527,0.9476,1.6080,-11.1410
10:23:53.578,0.9906,1.2347,-14.5531
10:23:53.629,-1.2251,-0.6317,-4.0104
10:23:53.679,-4.5990,-4.2401,8.8104
10:23:53.730,-4.0008,-1.0768,21.6885
10:23:53.780,-5.6088,-4.1013,14.8834
10:23:53.831,-3.9673,-4.1539,6.5611
10:23:53.882,-3.1681,-3.8477,6.8770
10:23:53.932,-3.4170,-4.6756,8.6429
10:23:53.983,-3.3021,-3.1011,6.8195
10:23:54.033,-2.4694,2.0243,6.8913
10:23:54.084,-1.1246,-2.6417,11.9067
10:23:54.135,-1.6128,-2.6847,9.9446
10:23:54.185,-1.1916,-2.3163,7.6331
10:23:54.236,-2.1440,-0.7896,8.7673
10:23:54.287,-2.5603,-1.8185,7.4847
10:23:54.337,-2.7709,-1.1294,6.6377
10:23:54.388,-4.4315,-1.3113,10.2939
10:23:54.438,-1.7276,0.0526,12.2704
10:23:54.489,-2.4598,-2.8618,8.5854
10:23:54.540,-1.4213,-3.9051,13.0935
10:23:54.590,-3.0389,-2.9862,8.2696
10:23:54.641,-2.5364,-1.7563,13.1175
10:23:54.691,-2.2971,-0.6843,16.8790
10:23:54.742,-3.2207,0.3637,16.3430
10:23:54.793,-0.4020,-1.7372,14.5149
10:23:54.843,0.1196,0.1627,12.0311
10:23:54.894,-2.6273,-0.7466,8.3318
10:23:54.945,-2.2253,-1.1198,4.5511
10:23:54.995,-0.4834,-1.6319,4.7521
10:23:55.046,-2.2780,-1.2682,5.1685
10:23:55.096,-3.1585,-2.4120,3.4361
10:23:55.147,-3.6945,0.2967,2.6321
10:23:55.198,-5.9629,-2.7230,-1.1868
10:23:55.248,-3.3212,-0.9380,0.8518
10:23:55.299,-6.1735,-0.5743,5.9438
10:23:55.349,-2.3306,-0.7083,7.5613
10:23:55.400,-1.8616,-1.2012,10.4327
10:23:55.451,0.3924,-1.2395,13.0744
10:23:55.501,-0.3924,-2.6273,13.1988
10:23:55.552,-0.0909,-4.1683,8.8678
10:23:55.603,-0.1819,-1.4166,9.6479
10:23:55.653,-3.4026,1.7803,13.0265
10:23:55.704,-1.5936,0.6556,9.5713
10:23:55.754,-3.9147,2.1870,12.9739
10:23:55.805,-2.0339,1.6367,15.7304
10:23:55.856,-3.0006,1.9621,18.2907
10:23:55.906,-0.0622,1.4261,15.5246
10:23:55.957,-1.6750,1.7420,14.1751
10:23:56.008,-0.6269,1.2156,10.7246
10:23:56.058,-3.2303,0.7513,7.5517
10:23:56.109,-1.9669,-0.4451,5.1685
10:23:56.159,-2.9049,-0.3733,4.0295
10:23:56.210,-1.8760,-1.3448,0.4020
10:23:56.261,-1.5840,-1.2826,0.0718
10:23:56.311,-3.5749,-1.2826,-1.8042
10:23:56.362,-4.1683,-0.9906,-0.3829
10:23:56.412,-5.3743,1.4692,3.8572
10:23:56.463,-2.9910,0.8662,7.7145
10:23:56.514,0.4642,1.5793,10.6816
10:23:56.564,-0.1388,1.5123,15.2040
10:23:56.615,-2.1105,1.7037,15.0652
10:23:56.666,-0.4642,-2.2923,8.8726
10:23:56.716,1.0002,-0.6987,14.6824
10:23:56.767,4.6899,1.7755,17.3193
10:23:56.817,0.5073,0.8901,13.3232
10:23:56.868,1.3496,0.2441,10.4327
10:23:56.919,0.3111,1.7037,11.0931
10:23:56.969,-0.3494,1.1294,10.0642
10:23:57.020,-0.5886,0.0096,8.3462
10:23:57.070,-1.1055,0.6939,7.2598
10:23:57.121,-2.0818,3.2973,7.7001
10:23:57.172,-6.6903,5.9677,8.7769
10:23:57.222,-6.8865,6.9918,12.6963
10:23:57.273,-3.2973,5.0393,10.1025
10:23:57.324,-1.6750,3.2112,10.2030
10:23:57.374,-0.1292,1.9621,9.7005
10:23:57.425,-0.0909,0.6269,7.7910
10:23:57.475,1.7994,1.7228,10.8778
10:23:57.526,0.6508,0.6604,9.7244
10:23:57.577,1.4548,-3.0915,8.4754
10:23:57.627,1.9143,-3.2686,11.9163
10:23:57.678,3.1681,-6.2644,10.1504
10:23:57.729,2.3928,-6.3793,10.0068
10:23:57.779,1.5697,-4.9388,9.3799
10:23:57.830,1.8377,-4.1683,10.0116
10:23:57.880,1.6271,-2.3402,11.0357
10:23:57.931,-0.4786,0.0048,9.8393
10:23:57.982,-0.4834,0.1627,10.0164
10:23:58.032,1.4979,0.5121,9.0688
10:23:58.083,-0.5934,-1.0911,8.4610
10:23:58.133,0.4164,-0.0048,9.4277
10:23:58.184,-0.6939,3.0245,7.2503
10:23:58.235,-2.2732,3.9864,9.3559
10:23:58.285,-6.3410,6.0491,10.6146
10:23:58.336,-6.2118,5.6183,12.1843
10:23:58.387,-4.1539,3.7328,10.1982
10:23:58.437,-3.2303,3.6706,11.1362
10:23:58.487,-3.5222,3.3930,11.0070
10:23:58.537,-2.1392,2.7996,8.3127
10:23:58.587,-2.2062,2.1535,9.9924
10:23:58.638,-0.3781,0.7753,9.1597
10:23:58.689,2.3689,2.9240,8.9444
10:23:58.739,1.5266,2.0913,10.3944
10:23:58.790,3.5509,-0.7466,9.0736
10:23:58.840,0.3302,-3.8477,9.2507
10:23:58.891,4.1970,-5.9821,10.3370
10:23:58.942,0.4929,-8.0255,11.5860
10:23:58.992,2.6273,-8.2696,10.6050
10:23:59.043,2.5125,-7.5996,8.2552
10:23:59.094,4.5799,-4.5224,11.1123
10:23:59.144,2.8666,-5.2116,7.4417
10:23:59.195,4.4363,-0.1388,8.3366
10:23:59.245,1.3161,2.7948,8.5328
10:23:59.296,-0.5647,2.3976,8.2313
10:23:59.347,-1.4596,4.4985,8.6142
10:23:59.397,-0.6939,2.5747,8.5089
10:23:59.448,-2.6034,5.0154,12.1029
10:23:59.498,-3.5701,4.0869,12.2178
10:23:59.549,-5.5513,4.5751,14.6536
10:23:59.600,-3.4600,4.6229,11.4808
10:23:59.650,-4.3119,5.7763,10.7007
10:23:59.701,-1.2251,5.9438,9.5617
10:23:59.752,-0.5791,1.4836,6.5372
10:23:59.802,3.7663,2.2205,12.0598
10:23:59.853,3.8333,-2.0483,7.8437
10:23:59.903,2.4885,-2.6895,8.5807
10:23:59.954,2.8283,-2.2493,9.1980
10:24:00.005,3.3356,-4.3502,8.1978
10:24:00.055,4.2640,-5.3982,10.8251
10:24:00.106,5.3408,-7.0062,9.4756
10:24:00.156,3.6132,-4.8814,11.3037
10:24:00.207,3.7328,-3.4648,11.0118
10:24:00.258,4.2736,-3.1729,5.9964
10:24:00.308,3.2112,2.6752,4.7713
10:24:00.359,-5.7715,6.7143,9.1262
10:24:00.410,-2.9192,3.4552,11.0644
10:24:00.460,-3.9242,9.1310,23.0237
10:24:00.511,-0.3685,6.5276,24.7274
10:24:00.561,3.8381,3.1968,19.9753
10:24:00.612,6.4128,0.5408,10.7151
10:24:00.663,2.6465,0.5216,0.9236
10:24:00.713,-2.0530,-4.9675,-9.2602
10:24:00.764,-3.9769,-0.6748,-9.2889
10:24:00.814,-1.7276,-0.9858,-8.2983
10:24:00.865,-1.8999,-0.0383,-5.2642
10:24:00.916,-1.8855,2.4598,1.7898
10:24:00.966,6.5085,2.2158,11.2558
10:24:01.017,2.6943,-0.3398,29.7236
10:24:01.068,2.9240,3.2351,24.6365
10:24:01.118,1.6798,1.9956,14.3091
10:24:01.169,0.7944,1.5745,7.3890
10:24:01.219,0.0191,1.0816,7.2168
10:24:01.270,-0.3015,0.7848,6.8865
10:24:01.321,0.5073,0.8279,8.7482
10:24:01.371,0.5312,0.9523,10.6959
10:24:01.422,0.3733,1.8712,12.1316
10:24:01.472,0.0144,3.4792,17.9701
10:24:01.523,2.8522,1.4501,18.8124
10:24:01.574,4.8670,6.4176,24.8901
10:24:01.624,8.9492,4.1444,14.6058
10:24:01.675,6.0012,2.1057,-2.7805
10:24:01.725,-3.7711,-2.0865,-14.4957
10:24:01.776,-4.6947,1.6080,-5.2738
10:24:01.827,-3.3356,0.0670,-10.0211
10:24:01.877,-2.1488,1.0720,-6.1208
10:24:01.928,0.1866,2.3593,-7.9059
10:24:01.978,5.8720,4.5559,12.2752
10:24:02.029,11.2128,1.8425,33.9733
10:24:02.080,0.5503,3.0102,23.0142
10:24:02.130,-0.3159,1.7468,9.1310
10:24:02.181,-0.1244,0.8614,4.1539
10:24:02.232,-0.4259,0.8853,7.2742
10:24:02.282,0.1627,-0.0335,5.3791
10:24:02.333,-1.1677,0.5599,9.0592
10:24:02.383,0.0383,1.7276,16.6062
10:24:02.434,-0.6461,2.6943,15.8644
10:24:02.485,5.4221,1.0146,21.9613
10:24:02.535,2.2875,5.2211,26.8379
10:24:02.586,3.3930,0.9858,3.3260
10:24:02.636,-0.8423,-1.2060,-6.3697
10:24:02.687,-3.6802,-0.4307,-6.0778
10:24:02.738,-3.5174,-0.3111,-7.7001
10:24:02.788,-3.8477,-0.1340,-7.7527
10:24:02.839,-3.6514,0.7561,-5.2642
10:24:02.889,-2.8905,1.3496,-6.8961
10:24:02.940,3.8333,4.3310,11.3850
10:24:02.991,11.3228,-1.6319,29.7093
10:24:03.041,-3.7567,4.3789,27.9338
10:24:03.092,-0.6269,-0.2728,5.3551
10:24:03.143,-0.8088,0.1866,4.0678
10:24:03.193,-0.6987,0.2345,5.8816
10:24:03.244,-0.6987,-0.2871,7.5565
10:24:03.294,-2.4885,-0.1579,12.8734
10:24:03.345,-1.5362,0.9571,14.6154
10:24:03.396,-0.6556,0.2106,9.2985
10:24:03.446,-1.8808,2.7374,22.6170
10:24:03.497,3.8046,7.4895,34.2796
10:24:03.547,6.6185,1.1773,7.4895
10:24:03.598,2.7709,-1.2060,-7.3077
10:24:03.649,-1.8377,-0.2536,-7.3460
10:24:03.699,-3.5557,0.3302,-9.0353
10:24:03.750,-3.4170,2.1823,-8.3079
10:24:03.801,-3.8572,2.0961,-3.4074
10:24:03.851,-1.6941,1.9908,-7.6810
10:24:03.902,1.2156,3.5127,6.5133
10:24:03.952,19.3340,-1.6893,36.8208
10:24:04.003,1.4692,5.6136,31.3412
10:24:04.054,1.9478,1.1246,11.9689
10:24:04.104,-0.0431,0.3302,4.6564
10:24:04.154,-1.2203,-1.0624,3.6084
10:24:04.204,-0.5408,-0.8566,5.0871
10:24:04.254,-2.1631,-0.5791,7.5661
10:24:04.305,-1.4261,-0.6365,13.5864
10:24:04.356,-0.1771,-1.1007,13.5338
10:24:04.406,-0.4164,-1.1629,9.2411
10:24:04.457,-0.7753,-1.1916,6.4798
10:24:04.507,-0.6891,-0.9523,5.2642
10:24:04.558,-1.4357,0.5934,14.3234
10:24:04.609,-2.2493,0.4164,12.1843
10:24:04.659,-3.0676,0.4164,7.5996
10:24:04.710,-2.8283,0.0718,9.9206
10:24:04.761,-3.2399,-0.9811,10.7677
10:24:04.811,-2.8235,0.6652,8.2457
10:24:04.862,-3.5127,-1.0672,9.7914
10:24:04.912,-3.6227,-1.2203,8.9635
10:24:04.963,-2.9719,-0.8710,9.0784
10:24:05.014,-2.0818,-0.5982,8.2313
10:24:05.064,-4.4650,-1.5027,9.4373
10:24:05.115,-4.6851,-1.7659,8.8295
10:24:05.165,-3.9003,-1.9573,8.0877
10:24:05.216,-4.5607,-1.4213,8.9587
10:24:05.267,-4.7665,-1.8616,8.3414
10:24:05.317,-4.0343,-1.6893,7.5805
10:24:05.368,-4.2688,-1.7085,7.8867
10:24:05.419,-4.1731,-0.8423,8.7386
10:24:05.469,-4.2066,-0.7370,9.1406
10:24:05.520,-4.1635,-0.5791,9.1214
10:24:05.570,-4.2879,-0.4307,8.8008
10:24:05.621,-3.9721,-0.6604,8.7338
10:24:05.672,-3.4792,-0.6413,9.2076
10:24:05.722,-3.3930,-0.6030,8.6237
